utc_timestamp,country,source,power_output_mw,capacity_mw,capacity_factor_pct
2019-06-18 11:30:00,DE,Solar,12803.0,49565.0,25.83
2019-06-18 12:30:00,DE,Solar,18899.0,49565.0,38.13
2019-06-18 13:30:00,DE,Solar,23705.0,49565.0,47.83
2019-06-18 14:30:00,DE,Solar,26374.0,49565.0,53.21
2019-06-18 15:30:00,DE,Solar,26950.0,49565.0,54.37
2019-06-18 16:30:00,DE,Solar,26747.0,49565.0,53.96
2019-06-18 17:30:00,DE,Solar,25381.0,49565.0,51.21
2019-06-18 18:30:00,DE,Solar,22525.0,49565.0,45.45
2019-06-18 19:30:00,DE,Solar,18737.0,49565.0,37.8
2019-06-18 20:30:00,DE,Solar,13677.0,49565.0,27.59
2019-06-18 21:30:00,DE,Solar,8192.0,49565.0,16.53
2019-06-18 22:30:00,DE,Solar,3906.0,49565.0,7.88
2019-06-18 23:30:00,DE,Solar,1305.0,49565.0,2.63
2019-06-19 00:30:00,DE,Solar,130.0,49565.0,0.26
2019-06-19 01:30:00,DE,Solar,0.0,49565.0,0.0
2019-06-19 02:30:00,DE,Solar,0.0,49565.0,0.0
2019-06-19 03:30:00,DE,Solar,0.0,49571.0,0.0
2019-06-19 04:30:00,DE,Solar,0.0,49571.0,0.0
2019-06-19 05:30:00,DE,Solar,0.0,49571.0,0.0
2019-06-19 06:30:00,DE,Solar,0.0,49571.0,0.0
2019-06-19 07:30:00,DE,Solar,4.0,49571.0,0.01
2019-06-19 08:30:00,DE,Solar,318.0,49571.0,0.64
2019-06-19 09:30:00,DE,Solar,2202.0,49571.0,4.44
2019-06-19 10:30:00,DE,Solar,5962.0,49571.0,12.03
2019-06-19 11:30:00,DE,Solar,11629.0,49571.0,23.46
2019-06-19 12:30:00,DE,Solar,17596.0,49571.0,35.5
2019-06-19 13:30:00,DE,Solar,22454.0,49571.0,45.3
2019-06-19 14:30:00,DE,Solar,25457.0,49571.0,51.35
2019-06-19 15:30:00,DE,Solar,26205.0,49571.0,52.86
2019-06-19 16:30:00,DE,Solar,25695.0,49571.0,51.83
2019-06-19 17:30:00,DE,Solar,23694.0,49571.0,47.8
2019-06-19 18:30:00,DE,Solar,21152.0,49571.0,42.67
2019-06-19 19:30:00,DE,Solar,17933.0,49571.0,36.18
2019-06-19 20:30:00,DE,Solar,13257.0,49571.0,26.74
2019-06-19 21:30:00,DE,Solar,8040.0,49571.0,16.22
2019-06-19 22:30:00,DE,Solar,3640.0,49571.0,7.34
2019-06-19 23:30:00,DE,Solar,1051.0,49571.0,2.12
2019-06-20 00:30:00,DE,Solar,76.0,49571.0,0.15
2019-06-20 01:30:00,DE,Solar,0.0,49571.0,0.0
2019-06-20 02:30:00,DE,Solar,0.0,49571.0,0.0
2019-06-20 03:30:00,DE,Solar,0.0,49574.0,0.0
2019-06-20 04:30:00,DE,Solar,0.0,49574.0,0.0
2019-06-20 05:30:00,DE,Solar,0.0,49574.0,0.0
2019-06-20 06:30:00,DE,Solar,0.0,49574.0,0.0
2019-06-20 07:30:00,DE,Solar,4.0,49574.0,0.01
2019-06-20 08:30:00,DE,Solar,248.0,49574.0,0.5
2019-06-20 09:30:00,DE,Solar,1709.0,49574.0,3.45
2019-06-20 10:30:00,DE,Solar,4444.0,49574.0,8.96
2019-06-20 11:30:00,DE,Solar,7764.0,49574.0,15.66
2019-06-20 12:30:00,DE,Solar,11521.0,49574.0,23.24
2019-06-20 13:30:00,DE,Solar,15443.0,49574.0,31.15
2019-06-20 14:30:00,DE,Solar,17857.0,49574.0,36.02
2019-06-20 15:30:00,DE,Solar,18556.0,49574.0,37.43
2019-06-20 16:30:00,DE,Solar,18773.0,49574.0,37.87
2019-06-20 17:30:00,DE,Solar,17581.0,49574.0,35.46
2019-06-20 18:30:00,DE,Solar,15195.0,49574.0,30.65
2019-06-20 19:30:00,DE,Solar,12312.0,49574.0,24.84
2019-06-20 20:30:00,DE,Solar,9424.0,49574.0,19.01
2019-06-20 21:30:00,DE,Solar,6311.0,49574.0,12.73
2019-06-20 22:30:00,DE,Solar,3324.0,49574.0,6.71
2019-06-20 23:30:00,DE,Solar,1095.0,49574.0,2.21
2019-06-21 00:30:00,DE,Solar,95.0,49574.0,0.19
2019-06-21 01:30:00,DE,Solar,0.0,49574.0,0.0
2019-06-21 02:30:00,DE,Solar,0.0,49574.0,0.0
2019-06-21 03:30:00,DE,Solar,0.0,49579.0,0.0
2019-06-21 04:30:00,DE,Solar,0.0,49579.0,0.0
2019-06-21 05:30:00,DE,Solar,0.0,49579.0,0.0
2019-06-21 06:30:00,DE,Solar,0.0,49579.0,0.0
2019-06-21 07:30:00,DE,Solar,3.0,49579.0,0.01
2019-06-21 08:30:00,DE,Solar,268.0,49579.0,0.54
2019-06-21 09:30:00,DE,Solar,1975.0,49579.0,3.98
2019-06-21 10:30:00,DE,Solar,5327.0,49579.0,10.74
2019-06-21 11:30:00,DE,Solar,9956.0,49579.0,20.08
2019-06-21 12:30:00,DE,Solar,14799.0,49579.0,29.85
2019-06-21 13:30:00,DE,Solar,19044.0,49579.0,38.41
2019-06-21 14:30:00,DE,Solar,21964.0,49579.0,44.3
2019-06-21 15:30:00,DE,Solar,23089.0,49579.0,46.57
2019-06-21 16:30:00,DE,Solar,23220.0,49579.0,46.83
2019-06-21 17:30:00,DE,Solar,22076.0,49579.0,44.53
2019-06-21 18:30:00,DE,Solar,19703.0,49579.0,39.74
2019-06-21 19:30:00,DE,Solar,16589.0,49579.0,33.46
2019-06-21 20:30:00,DE,Solar,12698.0,49579.0,25.61
2019-06-21 21:30:00,DE,Solar,8105.0,49579.0,16.35
2019-06-21 22:30:00,DE,Solar,4102.0,49579.0,8.27
2019-06-21 23:30:00,DE,Solar,1333.0,49579.0,2.69
2019-06-22 00:30:00,DE,Solar,125.0,49579.0,0.25
2019-06-22 01:30:00,DE,Solar,0.0,49579.0,0.0
2019-06-22 02:30:00,DE,Solar,0.0,49579.0,0.0
2019-06-22 03:30:00,DE,Solar,0.0,49580.0,0.0
2019-06-22 04:30:00,DE,Solar,0.0,49580.0,0.0
2019-06-22 05:30:00,DE,Solar,0.0,49580.0,0.0
2019-06-22 06:30:00,DE,Solar,0.0,49580.0,0.0
2019-06-22 07:30:00,DE,Solar,4.0,49580.0,0.01
2019-06-22 08:30:00,DE,Solar,314.0,49580.0,0.63
2019-06-22 09:30:00,DE,Solar,2192.0,49580.0,4.42
2019-06-22 10:30:00,DE,Solar,6003.0,49580.0,12.11
2019-06-22 11:30:00,DE,Solar,10934.0,49580.0,22.05
2019-06-22 12:30:00,DE,Solar,15187.0,49580.0,30.63
2019-06-22 13:30:00,DE,Solar,18862.0,49580.0,38.04
2019-06-22 14:30:00,DE,Solar,21015.0,49580.0,42.39
2019-06-22 15:30:00,DE,Solar,21877.0,49580.0,44.12
2019-06-22 16:30:00,DE,Solar,21525.0,49580.0,43.41
2019-06-22 17:30:00,DE,Solar,20173.0,49580.0,40.69
2019-06-22 18:30:00,DE,Solar,17679.0,49580.0,35.66
2019-06-22 19:30:00,DE,Solar,14210.0,49580.0,28.66
2019-06-22 20:30:00,DE,Solar,10305.0,49580.0,20.78
2019-06-22 21:30:00,DE,Solar,6362.0,49580.0,12.83
2019-06-22 22:30:00,DE,Solar,3105.0,49580.0,6.26
2019-06-22 23:30:00,DE,Solar,1051.0,49580.0,2.12
2019-06-23 00:30:00,DE,Solar,132.0,49580.0,0.27
2019-06-23 01:30:00,DE,Solar,1.0,49580.0,0.0
2019-06-23 02:30:00,DE,Solar,0.0,49580.0,0.0
2019-06-23 03:30:00,DE,Solar,0.0,49580.0,0.0
2019-06-23 04:30:00,DE,Solar,0.0,49580.0,0.0
2019-06-23 05:30:00,DE,Solar,0.0,49580.0,0.0
2019-06-23 06:30:00,DE,Solar,0.0,49580.0,0.0
2019-06-23 07:30:00,DE,Solar,4.0,49580.0,0.01
2019-06-23 08:30:00,DE,Solar,274.0,49580.0,0.55
2019-06-23 09:30:00,DE,Solar,1888.0,49580.0,3.81
2019-06-23 10:30:00,DE,Solar,5506.0,49580.0,11.11
2019-06-23 11:30:00,DE,Solar,10526.0,49580.0,21.23
2019-06-23 12:30:00,DE,Solar,15900.0,49580.0,32.07
2019-06-23 13:30:00,DE,Solar,20481.0,49580.0,41.31
2019-06-23 14:30:00,DE,Solar,23784.0,49580.0,47.97
2019-06-23 15:30:00,DE,Solar,25543.0,49580.0,51.52
2019-06-23 16:30:00,DE,Solar,25412.0,49580.0,51.25
2019-06-23 17:30:00,DE,Solar,24052.0,49580.0,48.51
2019-06-23 18:30:00,DE,Solar,22285.0,49580.0,44.95
2019-06-23 19:30:00,DE,Solar,19238.0,49580.0,38.8
2019-06-23 20:30:00,DE,Solar,14419.0,49580.0,29.08
2019-06-23 21:30:00,DE,Solar,8896.0,49580.0,17.94
2019-06-23 22:30:00,DE,Solar,4129.0,49580.0,8.33
2019-06-23 23:30:00,DE,Solar,1285.0,49580.0,2.59
2019-06-24 00:30:00,DE,Solar,104.0,49580.0,0.21
2019-06-24 01:30:00,DE,Solar,0.0,49580.0,0.0
2019-06-24 02:30:00,DE,Solar,0.0,49580.0,0.0
2019-06-24 03:30:00,DE,Solar,0.0,49588.0,0.0
2019-06-24 04:30:00,DE,Solar,0.0,49588.0,0.0
2019-06-24 05:30:00,DE,Solar,0.0,49588.0,0.0
2019-06-24 06:30:00,DE,Solar,0.0,49588.0,0.0
2019-06-24 07:30:00,DE,Solar,5.0,49588.0,0.01
2019-06-24 08:30:00,DE,Solar,312.0,49588.0,0.63
2019-06-24 09:30:00,DE,Solar,2257.0,49588.0,4.55
2019-06-24 10:30:00,DE,Solar,6676.0,49588.0,13.46
2019-06-24 11:30:00,DE,Solar,12868.0,49588.0,25.95
2019-06-24 12:30:00,DE,Solar,19062.0,49588.0,38.44
2019-06-24 13:30:00,DE,Solar,24183.0,49588.0,48.77
2019-06-24 14:30:00,DE,Solar,27596.0,49588.0,55.65
2019-06-24 15:30:00,DE,Solar,29412.0,49588.0,59.31
2019-06-24 16:30:00,DE,Solar,29624.0,49588.0,59.74
2019-06-24 17:30:00,DE,Solar,28407.0,49588.0,57.29
2019-06-24 18:30:00,DE,Solar,25727.0,49588.0,51.88
2019-06-24 19:30:00,DE,Solar,21562.0,49588.0,43.48
2019-06-24 20:30:00,DE,Solar,15847.0,49588.0,31.96
2019-06-24 21:30:00,DE,Solar,9542.0,49588.0,19.24
2019-06-24 22:30:00,DE,Solar,4269.0,49588.0,8.61
2019-06-24 23:30:00,DE,Solar,1335.0,49588.0,2.69
2019-06-25 00:30:00,DE,Solar,111.0,49588.0,0.22
2019-06-25 01:30:00,DE,Solar,0.0,49588.0,0.0
2019-06-25 02:30:00,DE,Solar,0.0,49588.0,0.0
2019-06-25 03:30:00,DE,Solar,0.0,49596.0,0.0
2019-06-25 04:30:00,DE,Solar,0.0,49596.0,0.0
2019-06-25 05:30:00,DE,Solar,0.0,49596.0,0.0
2019-06-25 06:30:00,DE,Solar,0.0,49596.0,0.0
2019-06-25 07:30:00,DE,Solar,4.0,49596.0,0.01
2019-06-25 08:30:00,DE,Solar,331.0,49596.0,0.67
2019-06-25 09:30:00,DE,Solar,2275.0,49596.0,4.59
2019-06-25 10:30:00,DE,Solar,6548.0,49596.0,13.2
2019-06-25 11:30:00,DE,Solar,12495.0,49596.0,25.19
2019-06-25 12:30:00,DE,Solar,18268.0,49596.0,36.83
2019-06-25 13:30:00,DE,Solar,23060.0,49596.0,46.5
2019-06-25 14:30:00,DE,Solar,26346.0,49596.0,53.12
2019-06-25 15:30:00,DE,Solar,28071.0,49596.0,56.6
2019-06-25 16:30:00,DE,Solar,28300.0,49596.0,57.06
2019-06-25 17:30:00,DE,Solar,27216.0,49596.0,54.88
2019-06-25 18:30:00,DE,Solar,24613.0,49596.0,49.63
2019-06-25 19:30:00,DE,Solar,20658.0,49596.0,41.65
2019-06-25 20:30:00,DE,Solar,15167.0,49596.0,30.58
2019-06-25 21:30:00,DE,Solar,9211.0,49596.0,18.57
2019-06-25 22:30:00,DE,Solar,4249.0,49596.0,8.57
2019-06-25 23:30:00,DE,Solar,1406.0,49596.0,2.83
2019-06-26 00:30:00,DE,Solar,133.0,49596.0,0.27
2019-06-26 01:30:00,DE,Solar,0.0,49596.0,0.0
2019-06-26 02:30:00,DE,Solar,0.0,49596.0,0.0
2019-06-26 03:30:00,DE,Solar,0.0,49605.0,0.0
2019-06-26 04:30:00,DE,Solar,0.0,49605.0,0.0
2019-06-26 05:30:00,DE,Solar,0.0,49605.0,0.0
2019-06-26 06:30:00,DE,Solar,0.0,49605.0,0.0
2019-06-26 07:30:00,DE,Solar,4.0,49605.0,0.01
2019-06-26 08:30:00,DE,Solar,303.0,49605.0,0.61
2019-06-26 09:30:00,DE,Solar,2159.0,49605.0,4.35
2019-06-26 10:30:00,DE,Solar,6311.0,49605.0,12.72
2019-06-26 11:30:00,DE,Solar,12108.0,49605.0,24.41
2019-06-26 12:30:00,DE,Solar,17952.0,49605.0,36.19
2019-06-26 13:30:00,DE,Solar,22626.0,49605.0,45.61
2019-06-26 14:30:00,DE,Solar,25813.0,49605.0,52.04
2019-06-26 15:30:00,DE,Solar,27517.0,49605.0,55.47
2019-06-26 16:30:00,DE,Solar,27738.0,49605.0,55.92
2019-06-26 17:30:00,DE,Solar,26670.0,49605.0,53.76
2019-06-26 18:30:00,DE,Solar,24224.0,49605.0,48.83
2019-06-26 19:30:00,DE,Solar,20426.0,49605.0,41.18
2019-06-26 20:30:00,DE,Solar,15062.0,49605.0,30.36
2019-06-26 21:30:00,DE,Solar,9140.0,49605.0,18.43
2019-06-26 22:30:00,DE,Solar,4108.0,49605.0,8.28
2019-06-26 23:30:00,DE,Solar,1275.0,49605.0,2.57
2019-06-27 00:30:00,DE,Solar,106.0,49605.0,0.21
2019-06-27 01:30:00,DE,Solar,0.0,49605.0,0.0
2019-06-27 02:30:00,DE,Solar,0.0,49605.0,0.0
2019-06-27 03:30:00,DE,Solar,0.0,49616.0,0.0
2019-06-27 04:30:00,DE,Solar,0.0,49616.0,0.0
2019-06-27 05:30:00,DE,Solar,0.0,49616.0,0.0
2019-06-27 06:30:00,DE,Solar,0.0,49616.0,0.0
2019-06-27 07:30:00,DE,Solar,5.0,49616.0,0.01
2019-06-27 08:30:00,DE,Solar,279.0,49616.0,0.56
2019-06-27 09:30:00,DE,Solar,2040.0,49616.0,4.11
2019-06-27 10:30:00,DE,Solar,5919.0,49616.0,11.93
2019-06-27 11:30:00,DE,Solar,11866.0,49616.0,23.92
2019-06-27 12:30:00,DE,Solar,17855.0,49616.0,35.99
2019-06-27 13:30:00,DE,Solar,21969.0,49616.0,44.28
2019-06-27 14:30:00,DE,Solar,25123.0,49616.0,50.63
2019-06-27 15:30:00,DE,Solar,26732.0,49616.0,53.88
2019-06-27 16:30:00,DE,Solar,26925.0,49616.0,54.27
2019-06-27 17:30:00,DE,Solar,25923.0,49616.0,52.25
2019-06-27 18:30:00,DE,Solar,23739.0,49616.0,47.85
2019-06-27 19:30:00,DE,Solar,20345.0,49616.0,41.0
2019-06-27 20:30:00,DE,Solar,15472.0,49616.0,31.18
2019-06-27 21:30:00,DE,Solar,9672.0,49616.0,19.49
2019-06-27 22:30:00,DE,Solar,4364.0,49616.0,8.8
2019-06-27 23:30:00,DE,Solar,1339.0,49616.0,2.7
2019-06-28 00:30:00,DE,Solar,113.0,49616.0,0.23
2019-06-28 01:30:00,DE,Solar,0.0,49616.0,0.0
2019-06-28 02:30:00,DE,Solar,0.0,49616.0,0.0
2019-06-28 03:30:00,DE,Solar,0.0,49647.0,0.0
2019-06-28 04:30:00,DE,Solar,0.0,49647.0,0.0
2019-06-28 05:30:00,DE,Solar,0.0,49647.0,0.0
2019-06-28 06:30:00,DE,Solar,0.0,49647.0,0.0
2019-06-28 07:30:00,DE,Solar,4.0,49647.0,0.01
2019-06-28 08:30:00,DE,Solar,257.0,49647.0,0.52
2019-06-28 09:30:00,DE,Solar,1896.0,49647.0,3.82
2019-06-28 10:30:00,DE,Solar,5509.0,49647.0,11.1
2019-06-28 11:30:00,DE,Solar,10592.0,49647.0,21.33
2019-06-28 12:30:00,DE,Solar,16498.0,49647.0,33.23
2019-06-28 13:30:00,DE,Solar,21946.0,49647.0,44.2
2019-06-28 14:30:00,DE,Solar,25917.0,49647.0,52.2
2019-06-28 15:30:00,DE,Solar,28496.0,49647.0,57.4
2019-06-28 16:30:00,DE,Solar,29305.0,49647.0,59.03
2019-06-28 17:30:00,DE,Solar,28488.0,49647.0,57.38
2019-06-28 18:30:00,DE,Solar,26335.0,49647.0,53.04
2019-06-28 19:30:00,DE,Solar,22501.0,49647.0,45.32
2019-06-28 20:30:00,DE,Solar,16815.0,49647.0,33.87
2019-06-28 21:30:00,DE,Solar,10291.0,49647.0,20.73
2019-06-28 22:30:00,DE,Solar,4605.0,49647.0,9.28
2019-06-28 23:30:00,DE,Solar,1378.0,49647.0,2.78
2019-06-29 00:30:00,DE,Solar,125.0,49647.0,0.25
2019-06-29 01:30:00,DE,Solar,0.0,49647.0,0.0
2019-06-29 02:30:00,DE,Solar,0.0,49647.0,0.0
2019-06-29 03:30:00,DE,Solar,0.0,49655.0,0.0
2019-06-29 04:30:00,DE,Solar,0.0,49655.0,0.0
2019-06-29 05:30:00,DE,Solar,0.0,49655.0,0.0
2019-06-29 06:30:00,DE,Solar,0.0,49655.0,0.0
2019-06-29 07:30:00,DE,Solar,4.0,49655.0,0.01
2019-06-29 08:30:00,DE,Solar,286.0,49655.0,0.58
2019-06-29 09:30:00,DE,Solar,2149.0,49655.0,4.33
2019-06-29 10:30:00,DE,Solar,6756.0,49655.0,13.61
2019-06-29 11:30:00,DE,Solar,13209.0,49655.0,26.6
2019-06-29 12:30:00,DE,Solar,19636.0,49655.0,39.54
2019-06-29 13:30:00,DE,Solar,24669.0,49655.0,49.68
2019-06-29 14:30:00,DE,Solar,27958.0,49655.0,56.3
2019-06-29 15:30:00,DE,Solar,29722.0,49655.0,59.86
2019-06-29 16:30:00,DE,Solar,29967.0,49655.0,60.35
2019-06-29 17:30:00,DE,Solar,28818.0,49655.0,58.04
2019-06-29 18:30:00,DE,Solar,26321.0,49655.0,53.01
2019-06-29 19:30:00,DE,Solar,22313.0,49655.0,44.94
2019-06-29 20:30:00,DE,Solar,16592.0,49655.0,33.41
2019-06-29 21:30:00,DE,Solar,10188.0,49655.0,20.52
2019-06-29 22:30:00,DE,Solar,4508.0,49655.0,9.08
2019-06-29 23:30:00,DE,Solar,1325.0,49655.0,2.67
2019-06-30 00:30:00,DE,Solar,117.0,49655.0,0.24
2019-06-30 01:30:00,DE,Solar,0.0,49655.0,0.0
2019-06-30 02:30:00,DE,Solar,0.0,49655.0,0.0
2019-06-30 03:30:00,DE,Solar,0.0,49663.0,0.0
2019-06-30 04:30:00,DE,Solar,0.0,49663.0,0.0
2019-06-30 05:30:00,DE,Solar,0.0,49663.0,0.0
2019-06-30 06:30:00,DE,Solar,0.0,49663.0,0.0
2019-06-30 07:30:00,DE,Solar,3.0,49663.0,0.01
2019-06-30 08:30:00,DE,Solar,277.0,49663.0,0.56
2019-06-30 09:30:00,DE,Solar,2100.0,49663.0,4.23
2019-06-30 10:30:00,DE,Solar,6547.0,49663.0,13.18
2019-06-30 11:30:00,DE,Solar,12915.0,49663.0,26.01
2019-06-30 12:30:00,DE,Solar,19068.0,49663.0,38.39
2019-06-30 13:30:00,DE,Solar,23865.0,49663.0,48.05
2019-06-30 14:30:00,DE,Solar,27057.0,49663.0,54.48
2019-06-30 15:30:00,DE,Solar,28709.0,49663.0,57.81
2019-06-30 16:30:00,DE,Solar,28790.0,49663.0,57.97
2019-06-30 17:30:00,DE,Solar,27707.0,49663.0,55.79
2019-06-30 18:30:00,DE,Solar,25231.0,49663.0,50.8
2019-06-30 19:30:00,DE,Solar,21043.0,49663.0,42.37
2019-06-30 20:30:00,DE,Solar,15099.0,49663.0,30.4
2019-06-30 21:30:00,DE,Solar,9242.0,49663.0,18.61
2019-06-30 22:30:00,DE,Solar,4166.0,49663.0,8.39
2019-06-30 23:30:00,DE,Solar,1317.0,49663.0,2.65
2019-07-01 00:30:00,DE,Solar,131.0,49663.0,0.26
2019-07-01 01:30:00,DE,Solar,0.0,49663.0,0.0
2019-07-01 02:30:00,DE,Solar,0.0,49663.0,0.0
2019-07-01 03:30:00,DE,Solar,0.0,49668.0,0.0
2019-07-01 04:30:00,DE,Solar,0.0,49668.0,0.0
2019-06-01 05:30:00,DE,Wind,5626.0,49370.0,11.4
2019-06-01 06:30:00,DE,Wind,6451.0,49370.0,13.07
2019-06-01 07:30:00,DE,Wind,7420.0,49370.0,15.03
2019-06-01 08:30:00,DE,Wind,8462.0,49370.0,17.14
2019-06-01 09:30:00,DE,Wind,9152.0,49370.0,18.54
2019-06-01 10:30:00,DE,Wind,8151.0,49370.0,16.51
2019-06-01 11:30:00,DE,Wind,7089.0,49370.0,14.36
2019-06-01 12:30:00,DE,Wind,7300.0,49370.0,14.79
2019-06-01 13:30:00,DE,Wind,8231.0,49370.0,16.67
2019-06-01 14:30:00,DE,Wind,8295.0,49370.0,16.8
2019-06-01 15:30:00,DE,Wind,8291.0,49370.0,16.79
2019-06-01 16:30:00,DE,Wind,7881.0,49370.0,15.96
2019-06-01 17:30:00,DE,Wind,6930.0,49370.0,14.04
2019-06-01 18:30:00,DE,Wind,6115.0,49370.0,12.39
2019-06-01 19:30:00,DE,Wind,5387.0,49370.0,10.91
2019-06-01 20:30:00,DE,Wind,4463.0,49370.0,9.04
2019-06-01 21:30:00,DE,Wind,3850.0,49370.0,7.8
2019-06-01 22:30:00,DE,Wind,3043.0,49370.0,6.16
2019-06-01 23:30:00,DE,Wind,2395.0,49370.0,4.85
2019-06-02 00:30:00,DE,Wind,2400.0,49370.0,4.86
2019-06-02 01:30:00,DE,Wind,2378.0,49370.0,4.82
2019-06-02 02:30:00,DE,Wind,2151.0,49370.0,4.36
2019-06-02 03:30:00,DE,Wind,2230.0,49370.0,4.52
2019-06-02 04:30:00,DE,Wind,2825.0,49370.0,5.72
2019-06-02 05:30:00,DE,Wind,3557.0,49370.0,7.2
2019-06-02 06:30:00,DE,Wind,4668.0,49370.0,9.46
2019-06-02 07:30:00,DE,Wind,5673.0,49370.0,11.49
2019-06-02 08:30:00,DE,Wind,6822.0,49370.0,13.82
2019-06-02 09:30:00,DE,Wind,7573.0,49370.0,15.34
2019-06-02 10:30:00,DE,Wind,6805.0,49370.0,13.78
2019-06-02 11:30:00,DE,Wind,4802.0,49370.0,9.73
2019-06-02 12:30:00,DE,Wind,3951.0,49370.0,8.0
2019-06-02 13:30:00,DE,Wind,4555.0,49370.0,9.23
2019-06-02 14:30:00,DE,Wind,5639.0,49370.0,11.42
2019-06-02 15:30:00,DE,Wind,6820.0,49370.0,13.81
2019-06-02 16:30:00,DE,Wind,8106.0,49370.0,16.42
2019-06-02 17:30:00,DE,Wind,9199.0,49370.0,18.63
2019-06-02 18:30:00,DE,Wind,9589.0,49370.0,19.42
2019-06-02 19:30:00,DE,Wind,9593.0,49370.0,19.43
2019-06-02 20:30:00,DE,Wind,9160.0,49370.0,18.55
2019-06-02 21:30:00,DE,Wind,8396.0,49370.0,17.01
2019-06-02 22:30:00,DE,Wind,7733.0,49370.0,15.66
2019-06-02 23:30:00,DE,Wind,7586.0,49370.0,15.37
2019-06-03 00:30:00,DE,Wind,9774.0,49370.0,19.8
2019-06-03 01:30:00,DE,Wind,13395.0,49370.0,27.13
2019-06-03 02:30:00,DE,Wind,17984.0,49370.0,36.43
2019-06-03 03:30:00,DE,Wind,19625.0,49370.0,39.75
2019-06-03 04:30:00,DE,Wind,19611.0,49370.0,39.72
2019-06-03 05:30:00,DE,Wind,18237.0,49370.0,36.94
2019-06-03 06:30:00,DE,Wind,15434.0,49370.0,31.26
2019-06-03 07:30:00,DE,Wind,13405.0,49370.0,27.15
2019-06-03 08:30:00,DE,Wind,13820.0,49370.0,27.99
2019-06-03 09:30:00,DE,Wind,12616.0,49370.0,25.55
2019-06-03 10:30:00,DE,Wind,9700.0,49370.0,19.65
2019-06-03 11:30:00,DE,Wind,6745.0,49370.0,13.66
2019-06-03 12:30:00,DE,Wind,5343.0,49370.0,10.82
2019-06-03 13:30:00,DE,Wind,4757.0,49370.0,9.64
2019-06-03 14:30:00,DE,Wind,5533.0,49370.0,11.21
2019-06-03 15:30:00,DE,Wind,7204.0,49370.0,14.59
2019-06-03 16:30:00,DE,Wind,8624.0,49370.0,17.47
2019-06-03 17:30:00,DE,Wind,10018.0,49370.0,20.29
2019-06-03 18:30:00,DE,Wind,9845.0,49370.0,19.94
2019-06-03 19:30:00,DE,Wind,9083.0,49370.0,18.4
2019-06-03 20:30:00,DE,Wind,8543.0,49370.0,17.3
2019-06-03 21:30:00,DE,Wind,7017.0,49370.0,14.21
2019-06-03 22:30:00,DE,Wind,8222.0,49370.0,16.65
2019-06-03 23:30:00,DE,Wind,7055.0,49370.0,14.29
2019-06-04 00:30:00,DE,Wind,4964.0,49370.0,10.05
2019-06-04 01:30:00,DE,Wind,3494.0,49370.0,7.08
2019-06-04 02:30:00,DE,Wind,3158.0,49370.0,6.4
2019-06-04 03:30:00,DE,Wind,2601.0,49370.0,5.27
2019-06-04 04:30:00,DE,Wind,2068.0,49370.0,4.19
2019-06-04 05:30:00,DE,Wind,1573.0,49370.0,3.19
2019-06-04 06:30:00,DE,Wind,1756.0,49370.0,3.56
2019-06-04 07:30:00,DE,Wind,2414.0,49370.0,4.89
2019-06-04 08:30:00,DE,Wind,2984.0,49370.0,6.04
2019-06-04 09:30:00,DE,Wind,3093.0,49370.0,6.26
2019-06-04 10:30:00,DE,Wind,2501.0,49370.0,5.07
2019-06-04 11:30:00,DE,Wind,1856.0,49370.0,3.76
2019-06-04 12:30:00,DE,Wind,1513.0,49370.0,3.06
2019-06-04 13:30:00,DE,Wind,1551.0,49370.0,3.14
2019-06-04 14:30:00,DE,Wind,1897.0,49370.0,3.84
2019-06-04 15:30:00,DE,Wind,2044.0,49370.0,4.14
2019-06-04 16:30:00,DE,Wind,2514.0,49370.0,5.09
2019-06-04 17:30:00,DE,Wind,3427.0,49370.0,6.94
2019-06-04 18:30:00,DE,Wind,4628.0,49370.0,9.37
2019-06-04 19:30:00,DE,Wind,6037.0,49370.0,12.23
2019-06-04 20:30:00,DE,Wind,7863.0,49370.0,15.93
2019-06-04 21:30:00,DE,Wind,9884.0,49370.0,20.02
2019-06-04 22:30:00,DE,Wind,12899.0,49370.0,26.13
2019-06-04 23:30:00,DE,Wind,16289.0,49370.0,32.99
2019-06-05 00:30:00,DE,Wind,20433.0,49370.0,41.39
2019-06-05 01:30:00,DE,Wind,23199.0,49370.0,46.99
2019-06-05 02:30:00,DE,Wind,24313.0,49370.0,49.25
2019-06-05 03:30:00,DE,Wind,23285.0,49370.0,47.16
2019-06-05 04:30:00,DE,Wind,20440.0,49370.0,41.4
2019-06-05 05:30:00,DE,Wind,17569.0,49370.0,35.59
2019-06-05 06:30:00,DE,Wind,15566.0,49370.0,31.53
2019-06-05 07:30:00,DE,Wind,15132.0,49370.0,30.65
2019-06-05 08:30:00,DE,Wind,14086.0,49370.0,28.53
2019-06-05 09:30:00,DE,Wind,12379.0,49370.0,25.07
2019-06-05 10:30:00,DE,Wind,9667.0,49370.0,19.58
2019-06-05 11:30:00,DE,Wind,6272.0,49370.0,12.7
2019-06-05 12:30:00,DE,Wind,3693.0,49370.0,7.48
2019-06-05 13:30:00,DE,Wind,2837.0,49370.0,5.75
2019-06-05 14:30:00,DE,Wind,2431.0,49370.0,4.92
2019-06-05 15:30:00,DE,Wind,2377.0,49370.0,4.81
2019-06-05 16:30:00,DE,Wind,2508.0,49370.0,5.08
